Order	Clone	om	Start	End
1748	RP11-25F7	11	76287376	76452702
1822	RP11-25F7	11	76287376	76452702
2580	RP11-30J7	11	76396799	76554725
1548	RP11-321B9	#N/A	0	0
4032	RP11-321B9	#N/A	0	0
247	RP11-7H7	11	78356714	78529143
1693	RP11-153F6	11	78964050	79114206
422	RP11-46D24	11	79959170	80140284
1708	RP11-187P2	11	80740370	80823369
3027	RP11-179A16	11	81624334	81727655
2439	RP11-113K21	11	82749186	82840950
831	RP11-118L16	11	83343399	83527649
554	RP11-482L11	11	85060154	85227103
3656	RP11-90K17	11	85585897	85643109
1864	RP11-320L11	11	85935688	86004687
829	RP11-137O10	11	87242809	87350813
3389	RP11-325I16	11	91263723	91436438
4025	RP11-291N1	11	91317784	91523864
1373	RP11-533H15	11	92254068	92432210
644	RP11-83E23	11	93080825	93266124
4238	RP11-236L3	11	93401314	93549438
2004	RP11-816P15	11	94084560	94156470
3620	RP11-685N10	11	94156471	94229903
334	RP11-349I16	11	94360730	94522135
3402	RP11-338H14	11	95209981	95296801
1805	RP11-16K5	11	95929980	96073013
419	RP11-25P2	11	96650436	96773528
2460	RP11-379J13	11	97597563	97823733
1601	RP11-99C10	11	98807435	98915348
3669	RP11-99C10	11	98807435	98915348
962	RP11-49M9	11	100107957	100242765
969	RP11-45C5	11	100640182	100794340
3423	RP11-21G19	11	101742494	101892402
3343	RP11-315O6	11	102219445	102417631
1992	RP11-750P5	11	102505407	102505968
2957	RP11-2I22	11	103108485	103266387
1464	RP11-725J15	#N/A	0	0
222	RP11-563P16	11	103461090	103560879
1168	RP11-179B7	11	104298333	104459820
3966	RP11-20H14	11	105444897	105588056
762	RP11-569A20	11	106578547	106746797
1193	RP11-56J3	11	107981815	108141150
2242	RP11-56j3	11	107981815	108141150
1483	RP11-241D13	11	108036685	108194618
1812	RP11-25I9	11	108721042	108886109
2944	RP11-11N15	11	110846894	111004897
2042	RP11-108O10	11	111589934	111769107
3678	RP11-107P10	11	112292271	112351379
3663	RP11-87N22	11	113065688	113258885
4240	RP11-212D19	11	114235222	114372284
2985	RP11-136I14	11	115318518	115472618
1288	RP11-114K7	11	116088612	116216119
790	RP11-4N9	11	116699466	116791350
920	RP11-35P15	11	117517615	117626285
2840	CTD-3245B9	11	118643786	118890609
2582	RP11-46D5	11	119221049	119393148
324	RP11-215D10	11	119691779	119844686
2454	RP11-142I2	11	121285676	121316489
1706	RP11-166D19	11	121821111	122011470
2036	RP11-93E4	11	122619172	122794220
2167	RP11-485A5	11	123759895	123944102
2408	RP11-10N17	11	124982596	125141038
4201	RP11-100P11	11	125080199	125256327
2120	RP11-432I22	11	126322264	126501130
3670	RP11-106O22	11	126456873	126654818
3327	RP11-168K9	11	126915391	127001582
1485	RP11-264E20	11	128425359	128518429
238	RP11-567M21	11	129821220	130009391
1987	RP11-567M21	11	129821220	130009391
3930	RP11-340L13	11	131467786	131643985
2107	RP11-419F8	11	132716215	132886220
4054	RP11-545G16	11	132946448	133121135
1153	RP11-149G17	11	134009524	134200934
2713	RP11-469N6	11	134478780	134643493
1933	GS-26-N8	#N/A	0	0
4093	GS-770-G7	#N/A	0	0
1395	GS-8-M16	#N/A	0	0
4075	GS-124-K20	#N/A	0	0
329	RP11-283I3	12	282244	459645
1555	RP11-283I3	12	282244	459645
4097	GS-496-A11	#N/A	0	0
513	RP11-359b12	12	988327	1142695
1236	RP11-359B12	12	988327	1142695
29	RP11-21K20	12	1849722	1984929
3202	RP5-1096D14	12	1984851	2205106
3534	RP11-543P15	12	3231162	3394868
2731	RP11-320N7	12	4127565	4319441
3890	RP11-264F23	12	4319442	4445399
3504	RP11-319E16	12	5293661	5474040
568	RP11-451H11	12	5932233	6056780
4100	RP3-467F14	12	6119915	6229811
3580	RP3-461F17	12	7022875	7178849
377	RP11-277E18	12	8026871	8098689
2199	RP11-277E18	12	8026871	8098689
1577	RP11-436I9	12	9176571	9299510
3071	RP11-13C13	12	10231160	10399790
3409	RP11-144O23	12	10953689	11127423
4305	RP11-144O23	12	10953689	11127423
641	RP11-59H1	12	12880858	13000780
2954	RP11-4N23	12	13614338	13701029
2708	RP11-502N13	12	14630638	14757140
4024	RP11-320J20	12	15605025	15767105
1471	RP11-239A17	12	16895339	17017370
1613	RP11-127B1	12	18606588	18667597
2437	RP11-127B1	12	18606588	18667597
1765	RP11-328P13	12	19512407	19525407
2146	RP11-248B13	12	21412382	21521667
4183	RP11-248B13	12	21412382	21521667
1244	RP11-359J14	12	22580950	22736907
3745	RP11-437F6	12	23776958	23893267
3624	RP11-707G18	12	25380582	25556587
3033	RP11-318G8	12	25554582	25628886
1368	RP11-522D14	12	25800063	25846743
1243	RP11-350G2	12	26603591	26785419
1669	RP11-425D17	12	28337064	28518058
3702	RP11-230B21	12	28732605	28883190
1867	RP11-310I24	12	29660709	29715869
4259	RP11-310I24	12	29660709	29715869
2809	RP11-59L15	12	30504888	30657602
2260	RP11-77I22	12	30851324	31048393
3130	RP11-50I19	12	32111585	32162327
3008	RP11-388G12	12	32661669	32796296
5	RP11-460N10	12	33279249	33442226
1781	RP11-333D23	12	38913690	39083322
1487	RP11-242B24	12	39043078	39202816
811	RP11-115F18	12	40704871	40855223
1910	RP11-549E9	12	41375116	41546883
2117	RP11-440G2	12	42431920	42547861
1895	RP11-510P12	12	43208827	43338176
4228	RP11-210N13	12	44126853	44245424
3719	RP11-283I17	12	44866418	45060227
4190	RP11-283I17	12	44866418	45060227
3875	RP11-176J16	12	45225217	45262091
309	RP11-394C19	12	46455234	46617563
580	RP11-493L12	12	47578030	47768077
1044	RP3-432E18	12	47870644	48013712
2503	RP5-1057I20	12	48164846	48284917
2745	RP11-89H19	12	48282921	48341192
1878	RP11-302B13	12	49275712	49380304
1165	RP11-152A18	12	49972415	49973196
3572	RP3-405J10	12	50568684	50684027
34	RP11-112N23	12	50731373	50912474
4041	RP11-295B8	12	51637735	51813567
1497	RP11-96P3	12	52741587	52887904
2129	RP11-443I3	12	53363367	53367372
3718	RP11-443I3	12	53363367	53367372
1449	RP11-1136G11	12	53459188	53616994
2950	RP11-4K11	12	54130859	54288510
4066	RP11-548L8	12	55581504	55628666
3864	RP11-183H16	12	56553127	56721620
561	RP11-474N8	12	57291882	57463879
1566	RP11-474N8	12	57291882	57463879
1190	RP11-181L23	12	57831733	58001869
2934	RP11-571M6	12	57999865	58211408
2145	RP11-150C16	12	59384900	59525430
3321	RP11-150C16	12	59384900	59525430
2457	RP11-390F17	12	59965018	60038642
2098	RP11-500A9	12	60726510	60755468
2176	RP11-500A9	12	60726510	60755468
2538	RP11-410B16	12	61924851	62084090
4021	RP11-290I21	12	64569968	64719645
416	RP11-30I11	12	66062686	66063484
303	RP11-366L20	12	66246509	66425263
1245	RP11-328H16	12	67222818	67407659
3734	RP11-444B24	12	68454565	68645525
2416	RP11-11G4	12	70432112	70593730
3767	RP11-11G4	12	70432112	70593730
1276	RP11-101K2	12	71459416	71598497
3484	RP11-314D7	12	73458225	73677301
859	RP11-173E19	12	73826730	74026721
3648	RP11-255I14	12	74782466	74909271
2269	RP11-56G10	12	74907266	75049273
2575	RP11-25J3	12	75892543	76047496
2394	RP11-566J10	12	76768580	76769114
1419	RP1-97G4	12	77726119	77832142
578	RP11-202G24	12	78068098	78136093
427	RP11-26L7	12	78451146	78621080
437	RP11-44H8	12	80056380	80221772
4175	RP11-244J10	12	80443613	80616414
3932	RP11-362A1	12	82302829	82400823
1503	RP11-87P13	12	83466344	83648241
2960	RP11-12K13	12	84166835	84321006
2595	RP11-26O20	12	84885294	85042505
2719	RP11-494O6	12	85363311	85446310
2063	RP11-202H2	12	87000746	87161987
1573	RP11-435O22	12	87647585	87786660
1877	RP11-295A20	12	89156640	89170604
2424	RP11-11M4	12	89568306	89744486
3635	RP11-239F20	12	91919128	92026106
2961	RP11-2K12	12	92680767	92843830
1792	RP11-24I19	12	94470853	94634814
2811	RP11-74K11	12	94522003	94636802
3733	RP11-435E3	12	95595033	95794479
374	RP11-410A13	12	95959066	96083603
4051	RP11-510I5	12	96842255	96989372
1358	RP11-541G9	12	97541223	97721076
2710	RP11-481K9	12	98947169	99043374
318	RP11-406H4	12	99417486	99524585
219	RP11-575G13	12	100847268	101003413
2108	RP11-426H24	12	101418508	101616609
2034	RP11-285E23	12	102066274	102116168
3878	RP11-210L7	12	102788553	102958358
907	RP11-13C3	12	103042225	103153972
1524	RP11-205I24	12	103966207	104123558
1571	RP11-415D21	12	105028191	105190020
2086	RP11-478H3	12	106302993	106378072
2166	RP11-478H3	12	106302993	106378072
2041	RP11-101A9	12	106545823	106546574
3660	RP11-90N16	12	107572492	107741114
241	RP11-1C11	12	108377774	108520130
3652	RP11-256L11	12	109706781	109876568
3564	RP1-305I20	12	110677159	110799763
3567	RP1-46F2	12	111315701	111464939
566	RP11-162P23	12	112116413	112229249
3560	RP1-261P5	12	112618887	112691390
1408	RP3-363I18	12	113213339	113315891
2109	RP11-438N16	12	114169583	114342157
1808	RP11-25E2	12	115453728	115642806
2419	RP11-8A1	12	116210328	116381488
8	RP11-497G19	12	117002930	117154040
2054	RP11-110J12	12	118102333	118263962
2818	RP11-68H18	12	118624022	118779504
1872	RP11-322N7	12	119575146	119753625
1400	RP1-267D11	12	120491753	120630284
2974	RP11-144B2	12	120577965	120797796
2189	RP11-18C24	12	120913258	121050499
2597	RP11-44F24	12	121867312	121956483
1495	RP11-87C12	12	122311079	122495641
428	RP11-32O4	12	123249202	123416569
326	RP11-338K17	12	124092584	124311056
1521	RP11-214K3	12	124428631	124627167
1946	RP5-916L7	12	126409415	126508066
2412	RP11-11C16	12	128213051	128366089
3320	RP11-178A2	12	129274917	129275497
3431	RP11-21K12	12	129218901	129336332
1340	RP11-317A20	12	130516321	130516853
1178	RP11-143E21	12	130603615	130771296
253	RP11-1K22	12	131082184	131273464
2164	RP11-495K9	12	132091910	132268895
426	RP11-46H11	12	133347391	133526404
1937	GS-221-K18	#N/A	0	0
931	RP11-76K19	13	20109559	20239337
3092	RP11-187L3	13	20934836	21022914
943	RP11-110K8	13	22096607	22191699
399	RP11-26A3	13	23046537	23170982
1983	RP11-760M1	13	23989525	24158187
950	RP11-556N21	13	25096474	25205118
3107	RP11-111G7	13	26226500	26402819
1979	RP11-570F6	13	27000592	27167378
1275	RP11-44J9	13	27190616	27360539
2556	RP11-125I23	13	27945991	28112032
3342	RP11-153M24	13	28516162	28592882
3099	RP11-95G6	13	28970844	29072962
936	RP11-218E6	13	29939843	30110462
946	RP11-550P23	13	31016762	31150628
939	RP11-95N14	13	32238680	32329403
3349	RP11-37E23	13	32805950	32972606
2564	RP11-141M1	13	33892709	33944539
3095	RP11-87G1	13	33944440	34127356
2553	RP11-266E6	13	35097013	35261357
3103	RP11-98D3	13	36011905	36182902
2555	RP11-10M8	13	38153980	38258004
400	RP11-131P10	13	38899278	39022029
2560	RP11-131F1	13	39679172	39710597
2554	RP11-407E23	13	40408578	40600144
2551	RP11-2P5	13	41469434	41668000
392	RP11-125A7	13	42207696	42365001
3111	RP11-117I13	13	43257411	43355968
2568	RP11-168P13	13	44250292	44393406
406	RP11-442J21	13	45223277	45280227
413	RP11-351K3	13	46041379	46216966
394	RP11-408L13	13	48083022	48212675
3339	RP11-305D15	13	48862579	48999920
408	RP11-174I10	13	48999821	49062645
412	RP11-185C18	13	50062781	50170911
2563	RP11-40A8	13	51430518	51573841
409	RP11-327P2	13	52345101	52514204
2562	RP11-431O22	13	53285618	53458909
3105	RP11-384G23	13	53958275	54057531
3096	RP11-200F15	13	54874766	54941189
410	RP11-478B20	13	56474288	56532760
3098	RP11-516G5	13	56817877	56905707
3106	RP11-538C21	13	58731367	58882303
3102	RP11-524F1	13	59720141	59886576
3093	RP11-359P14	13	60764063	60990922
2565	RP11-310K10	13	61821181	61984411
3104	RP11-234O23	13	63101009	63269076
411	RP11-67L17	13	64046451	64172143
396	RP11-129M14	13	65841933	65890658
398	RP11-424E21	13	66502726	66517269
391	RP11-10M21	13	67366237	67480526
938	RP11-521L15	13	68518968	68595554
937	RP11-370A2	13	69307056	69358829
402	RP11-436I5	13	70323539	70417438
2572	RP11-184L18	13	71398334	71519829
949	RP11-393H6	13	72226054	72328424
2561	RP11-309H15	13	73708893	73789490
3110	RP11-552M6	13	74282718	74404613
3113	RP11-394J19	13	75560402	75621113
2573	RP11-332E3	13	76391516	76542003
3100	RP11-226E21	13	77625032	77722508
3109	RP11-388E20	13	78891418	79058913
2567	RP11-52L5	13	79056914	79214215
2558	RP11-421K11	13	81813169	81845753
942	RP11-533P8	13	82012203	82060001
947	RP11-115N13	13	83137429	83303310
2570	RP11-464I4	13	83694801	83881066
2552	RP11-120L14	13	84868476	85026558
3101	RP11-376H15	13	85883263	86011800
3097	RP11-366K1	13	87443566	87633666
933	RP11-365J7	13	88105181	88158600
2574	RP11-478H12	13	89132104	89187084
393	RP11-275J18	13	89678232	89844740
945	RP11-388D4	13	90516343	90653285
2569	RP11-319L6	13	91598131	91678547
935	RP11-95C14	13	92486427	92651526
4143	RP11-632L2	13	93701760	93883326
2571	RP11-62D23	13	94431514	94605249
3091	RP11-74A12	13	95580171	95696191
405	RP11-318K19	13	96535170	96663723
944	RP11-235O20	13	97345661	97488080
941	RP11-383H17	13	98508084	98669155
2566	RP11-442I9	13	100103052	100122997
2557	RP11-279D17	13	100320124	100419922
951	RP11-118F16	13	101550989	101604524
954	RP11-564N10	13	102520688	102709383
3112	RP11-255P5	13	103539584	103579476
3114	RP11-562E17	13	105506189	105644098
953	RP11-406G20	13	106488187	106661682
940	RP11-232K22	13	107729416	107859338
934	RP11-513N16	13	108535659	108597168
404	RP11-141M24	13	109369625	109543363
403	RP11-40E6	13	110455823	110559571
395	RP11-17E4	13	111804912	111883746
401	RP11-310D8	13	112590255	112737820
414	RP11-480K16	13	112977896	113160257
952	RP11-265C7	13	113728668	113731672
3108	RP11-245B11	13	114752409	114912704
1378	GS-1-L16	#N/A	0	0
3538	GS-163-C9	#N/A	0	0
1501	RP11-98N22	14	20500952	20659152
2812	RP11-84C10	14	21376579	21471615
1059	RP11-242H9	14	21879536	22022476
3502	RP11-298I3	14	23365413	23557358
2709	RP11-468E2	14	24502536	24679241
2047	RP11-89K22	14	25478449	25643886
3937	RP11-330O19	14	26468993	26687399
814	RP11-144C18	14	27504417	27675161
280	RP11-120I18	14	28464242	28626143
2576	RP11-30H9	14	29311880	29460789
3309	RP11-419C10	14	30285411	30333390
1158	RP11-159L20	14	31090440	31255576
3868	RP11-187E13	14	32373457	32530589
20	RP11-501E21	14	33357688	33471061
2447	RP11-114L8	14	33765983	33929745
2937	RP11-561B11	14	35769418	35950913
3844	RP11-259K15	14	36543854	36707252
3392	RP11-356O9	14	37940637	38142876
2993	RP11-138H18	14	38281475	38418027
1359	RP11-506K19	14	39279921	39459250
3836	RP11-34O18	14	40338317	40468260
3941	RP11-332O9	14	41293945	41493454
3319	RP11-168D12	14	42284104	42430543
3386	RP11-333K19	14	42927208	43101812
817	RP11-134J10	14	44218862	44383374
3673	RP11-99L13	14	44838106	44973892
912	RP11-35B20	14	45729527	45887924
2390	RP11-565J15	14	46895032	47068843
848	RP11-388M7	14	47554556	47747593
1612	RP11-27P2	14	48815525	48976173
3123	RP11-27P2	14	48815525	48976173
2494	RP11-346L24	14	49809867	49981211
117	RP11-58E21	14	50370162	50527561
1484	RP11-255G12	14	51786455	51945718
1562	RP11-463J10	14	52320305	52487204
2177	RP11-463J10	14	52320305	52487204
2032	RP11-262M8	14	52838084	52895025
4053	RP11-533L7	14	54032119	54193104
3451	RP11-60K23	14	54507337	54652076
1331	RP11-304L20	14	55309095	55500650
3830	RP11-484F16	14	56579309	56757638
4202	RP11-108M12	14	57387145	57552533
1459	RP11-550M19	14	58200882	58350381
2377	RP11-550M19	14	58200882	58350381
271	RP11-112J1	14	59252979	59400517
3769	RP11-112J1	14	59252979	59400517
2266	RP11-62H20	14	60266235	60429173
1339	RP11-307P22	14	61168603	61328026
430	RP11-47I22	14	61967638	62138637
2925	RP11-559M6	14	62871390	62977111
3831	RP11-544I20	14	64272425	64429352
3837	RP11-430G13	14	65146601	65300684
642	RP11-66E7	14	66024159	66106020
966	RP11-50H7	14	66585718	66753792
3984	RP11-125H8	14	67627677	67800672
3680	RP11-204K16	14	68752809	68925818
2081	RP11-226F19	14	69340189	69504472
2175	RP11-486O13	14	70543612	70730534
2730	RP11-164G17	14	71439536	71488576
1957	RP4-816G1	14	72125164	72238214
2187	RP11-233L14	14	72223013	72378312
4108	RP3-514A23	14	72973637	73156686
1416	RP3-449M8	14	74863206	75001630
2734	RP11-173A8	14	75083738	75316384
1183	RP11-316E14	14	75316302	75433904
307	RP11-368K8	14	76140845	76285015
2085	RP11-368K8	14	76140845	76285015
1248	RP11-361H10	14	76583556	76762789
3713	RP11-361H10	14	76583556	76762789
3302	RP11-463C8	14	77583547	77761877
657	RP11-61F4	14	78175233	78441470
1325	RP11-285P21	14	78388382	78594925
4072	RP11-526N18	14	80270910	80449013
1292	RP11-114N19	14	81427967	81587703
1522	RP11-226P1	14	82121472	82306699
3069	RP11-406A9	14	83100227	83246808
1172	RP11-179O11	14	83986830	84146011
3754	RP11-179O11	14	83986830	84146011
2071	RP11-203D9	14	84783824	84931394
2724	RP11-504I1	14	85099070	85099879
3995	RP11-96H16	14	87007491	87161782
3496	RP11-315O17	14	87343554	87512205
3708	RP11-315O17	14	87343554	87512205
3437	RP11-2E15	14	87764087	87916830
341	RP11-300J18	14	88419714	88565103
2087	RP11-300J18	14	88419714	88565103
1363	RP11-507K2	14	88933009	89114128
116	RP11-79J20	14	89749111	89917280
2150	RP11-257P13	14	90839923	91025002
4172	RP11-257P13	14	90839923	91025002
2502	RP11-353N19	14	92320034	92491892
835	RP11-371E8	14	93556289	93689139
3036	RP11-262P9	14	94877183	95021235
1052	RP11-725G5	14	95662483	95815415
2497	RP11-298I23	14	95831961	95997810
1170	RP11-164H13	14	96129733	96294341
1051	RP11-185P18	14	96294342	96457437
4284	RP11-433J8	14	97051903	97249592
2815	RP11-76E12	14	97995934	98163831
1815	RP11-68I8	14	98767001	98940004
1370	RP11-543C4	14	100013843	100178027
2984	RP11-123M6	14	101226222	101391266
1167	RP11-168L7	14	101790665	101976145
3026	RP11-365N19	14	103250124	103407727
2807	RP11-73M18	14	104147671	104313142
3743	RP11-417P24	14	106196304	106364512
4265	RP11-417P24	14	106196304	106364512
1915	GS-200-D12	#N/A	0	0
3542	GS-820-M16	#N/A	0	0
3083	RP11-13O24	14	0	0
3501	RP11-289D12	15	22876632	22990940
2449	RP11-131I21	15	25184927	25343785
3746	RP11-446P9	15	26110735	26272283
770	RP11-570N16	15	27377533	27547284
4036	RP11-322N14	15	28126620	28306485
370	RP11-408F10	15	29713227	29826552
2581	RP11-38E12	15	30468240	30756112
1174	RP11-164K24	15	31420666	31579435
2027	RP11-250G15	15	33239131	33351425
2406	RP11-3D4	15	34038922	34188196
2808	RP11-83J16	15	35105812	35267908
2263	RP11-70A1	15	36913090	37073114
2028	RP11-261P5	15	37952739	38119608
4165	CTD-2033D15	15	39826857	40012551
3455	RP11-64K12	15	40606478	40783377
3529	RP11-532F12	15	40978851	41157098
304	RP11-380D11	15	41796421	41967115
3334	RP11-164J13	15	42611871	42757103
1779	RP11-355D13	15	43621866	43804629
3641	RP11-263I19	15	43892914	44064441
3325	RP11-151N17	15	44806373	44968867
3520	RP11-519G16	15	45625709	45826511
1332	RP11-315O8	15	46258718	46459407
2055	RP11-90J19	15	47347589	47522589
327	RP11-154J22	15	48509039	48663776
7	RP11-485O10	15	49049766	49223905
1771	RP11-353B9	15	49896865	50081728
2088	RP11-353B9	15	49896865	50081728
1284	RP11-105D1	15	51154835	51298044
1883	RP11-313P18	15	51827811	52014063
4226	RP11-232J12	15	53791861	53948902
2137	RP11-141F2	15	54772298	54932392
2936	RP11-141F2	15	54772298	54932392
3693	RP11-215J7	15	54865184	55027961
3324	RP11-178D12	15	55624552	55775684
1876	RP11-323F24	15	57113937	57335922
3126	RP11-50C13	15	58747750	58905840
3408	RP11-361D15	15	59870166	60057594
1542	RP11-231A23	15	60395668	60460116
1175	RP11-169M2	15	62930625	63108346
3956	RP11-24N10	15	63145006	63332590
2078	RP11-236P11	15	64592468	64723357
3393	RP11-325L12	15	65283204	65468067
4042	RP11-302G2	15	66086291	66286034
1235	RP11-348J6	15	66200521	66377090
4244	RP11-348J6	15	66200521	66377090
3347	RP11-321F6	15	66874232	67051781
3893	RP11-100A11	15	67031071	67031801
3518	RP11-540N15	15	67198056	67392601
1195	RP11-342M21	15	67377084	67543868
4182	RP11-282M16	15	68159518	68273788
851	RP11-375D9	15	69385249	69475955
4253	RP11-375D9	15	69385249	69475955
313	RP11-394G8	15	70194230	70371768
2278	RP11-64K10	15	70832275	70981561
793	RP11-2I17	15	72355451	72526573
1553	RP11-361M10	15	72906808	73120553
1768	RP11-361M10	15	72906808	73120553
2033	RP11-272D12	15	73483899	73653790
2943	RP11-8P11	15	73977610	74117785
3727	RP11-414J4	15	74981777	75166308
2268	RP11-78M2	15	76712784	76860087
4212	RP11-94P14	15	77398265	77561584
4194	RP11-285A1	15	78322028	78492430
1258	RP11-17L5	15	79454568	79612956
2945	RP11-2E17	15	80437753	80566814
12	RP11-499F3	15	81889148	81969525
3329	RP11-152F13	15	83090120	83227152
2051	RP11-90B9	15	83557686	83697671
295	RP11-365F16	15	84214242	84395752
230	RP11-565O12	15	85239655	85269783
1905	RP11-535P8	15	85884712	86082614
813	RP11-133L19	15	87385164	87561802
1787	RP11-356B18	15	88671166	88838785
4264	RP11-356B18	15	88671166	88838785
3397	RP11-326A19	15	89537932	89726177
2066	RP11-233C13	15	90290166	90406892
4298	RP11-233C13	15	90290166	90406892
3576	RP3-443N8	#N/A	0	0
3056	RP1-138O23	#N/A	0	0
1727	RP11-405A15	15	91440950	91459205
1493	RP11-266O8	15	93749178	93913419
429	RP11-41P8	15	94523492	94690960
436	RP11-34L4	15	95236997	95368751
2144	RP11-34L4	15	95236997	95368751
4308	RP11-44B21	15	96186930	96337217
1328	RP11-315L6	15	97707700	97898730
1700	RP11-183E24	15	98642498	98754818
3355	RP11-342L10	15	99042534	99244322
3633	RP11-262P8	15	99230219	99408419
4215	RP11-90E5	15	100570523	100757039
3323	RP11-168G16	15	100860460	100996685
4022	RP11-299G20	15	101732816	101916486
1382	GS-124-5	#N/A	0	0
3546	GS-154-P1	#N/A	0	0
1786	RP11-344L6	16	71088	253277
3724	RP11-344L6	16	71088	253277
1386	GS-121-L4	16	0	0
4095	RG-191-K2	16	0	0
3886	RP11-243K18	16	326992	491792
1182	RP11-161M6	16	979650	1141991
4158	RP11-304L19	16	2141102	2327413
4288	RP11-433P17	16	3352432	3531942
2169	RP11-462G12	16	3978288	4191848
3084	RP11-35P16	16	4501437	4580535
277	RP11-127I20	16	4757241	4911458
1710	RP11-167B4	16	6231413	6399844
2990	RP11-148F10	16	7993142	8180600
3853	RP11-152P23	16	8869994	8944918
4309	RP11-152P23	16	8869994	8944918
3490	RP11-297M9	16	9727031	9920250
3119	RP11-27M24	16	10600164	10689033
543	RP11-490O6	16	11727674	11888819
424	RP11-31O11	16	11941257	12106644
4304	RP11-31O11	16	11941257	12106644
373	RP11-276H1	16	12107298	12268521
2804	RP11-82O18	16	14694944	14815688
1674	RP11-489O1	16	15504454	15665993
2009	CTD-2504F3	16	16079017	16284765
296	RP11-378B23	16	0	0
3497	RP11-288I13	16	17230368	17409257
2692	RP11-626G11	16	18943158	19159421
2684	RP11-429K17	16	20243801	20408326
3834	RP11-489A11	16	21396775	21565932
4205	RP11-101E7	16	22029131	22208915
1676	RP11-105C19	16	22601188	22772310
3765	RP11-105C19	16	22601188	22772310
3835	RP11-548B6	16	23671609	23848849
140	CTD-2515A14	16	24760622	24948994
650	RP11-67I10	16	26199981	26356623
1836	RP11-142A12	16	26687563	26819858
4301	RP11-142A12	16	26687563	26819858
4094	F21283	16	0	0
2471	RP11-368N21	16	29501198	29702352
1819	RP11-74E23	16	29702353	29817303
781	RP11-2C24	16	30632389	30840338
3038	RP11-388M20	16	31128407	31256175
2962	RP11-5L1	16	46509743	46673574
2022	RP11-283C7	16	47070045	47130612
3711	RP11-283C7	16	47070045	47130612
1892	RP11-523L20	16	47900436	48047856
1558	RP11-452G23	16	48684089	48840339
4278	RP11-452G23	16	48684089	48840339
822	RP11-147B17	16	50532911	50695151
3740	RP11-424K7	16	51060729	51236705
812	RP11-122K22	16	51873857	52054257
2701	RP11-467J12	16	52908512	53072335
1232	RP11-357N13	16	53891276	54068998
3709	RP11-357N13	16	53891276	54068998
2415	RP11-7O2	16	55266280	55418386
1702	RP11-165M2	16	55929137	56002461
1229	RP11-325K4	16	56821041	57001804
2470	RP11-405F3	16	57623575	57774022
2090	RP11-481J2	16	58408000	58582475
2706	RP11-481J2	16	58408000	58582475
2057	RP11-105C20	16	59677936	59791815
4282	RP11-457D20	16	60219023	60435999
3314	RP11-157H19	16	61868759	61970021
2705	RP11-467O15	16	62540730	62729492
830	RP11-148F12	16	63386387	63523189
2995	RP11-370P15	16	63663964	63839482
541	RP11-467L24	16	64364147	64514232
1538	RP11-229O3	16	64905366	65058953
3498	RP11-298C15	16	65377252	65584596
4243	RP11-298C15	16	65377252	65584596
1291	RP11-63M22	16	66595247	66775955
1155	RP11-167P11	16	67681337	67835796
2819	RP11-76H6	16	68520989	68576846
3359	RP11-354N7	16	68761025	68921301
816	RP11-123C5	16	68996581	69174054
4031	RP11-311C24	16	69667399	69739104
1563	RP11-296I10	16	70132627	70313222
3486	RP11-296I10	16	70132627	70313222
2469	RP11-394B2	16	70646421	70807602
3305	RP11-417N10	16	71772594	71896449
2267	RP11-70E3	16	72061525	72230592
2735	RP11-328J14	16	72226153	72416135
3194	RP5-991G20	16	72759267	72900380
3485	RP11-285K4	16	73742574	73896157
100	RP11-77K12	16	75419614	75576971
4219	RP11-200H5	16	76218175	76261672
3516	RP11-518I8	16	77357116	77466760
3432	RP11-24I3	16	77786210	77981555
4174	RP11-281J9	16	77890422	78049028
2917	RP11-556H2	16	79042197	79224310
3483	RP11-303E16	16	81014274	81216438
4251	RP11-303E16	16	81014274	81216438
3290	RP11-446C5	16	81277463	81475597
3849	RP11-437L22	16	81590998	81750061
2402	RP11-2L4	16	82605207	82722104
558	RP11-483P21	16	83804107	83977317
4254	RP11-483P21	16	83804107	83977317
1480	RP11-254F19	16	84800114	84974234
2170	RP11-478M13	16	85822407	85982520
1907	RP11-514D23	16	86255001	86364542
1251	RP11-21B21	16	88559004	88732988
1401	RP4-597G12	16	89875554	89967950
3533	RP11-533D19	16	89893658	90115955
3550	GS-191-P24	16	0	0
1390	GS-202-L17	17	0	0
4079	GS-68-F18	17	0	0
3697	RP11-216P6	17	853745	1061405
786	RP11-4F24	17	1618017	1618750
821	RP11-135N5	17	2369442	2545429
826	RP11-147K16	17	3317825	3452244
2053	RP11-104O19	17	4111388	4223165
1041	RP5-1050D4	17	4833576	4925560
575	RP11-333E1	17	5084382	5225955
1599	RP11-5O9	17	5157294	5352453
2527	RP11-5O9	17	5157294	5352453
340	RP11-243K12	17	6124639	6276993
2141	RP11-144K9	17	6953225	6953979
2479	RP11-144K9	17	6953225	6953979
885	RP5-1030A12	17	7317410	7431891
3354	RP11-186B7	17	7437586	7497690
1198	RP11-199F11	17	7575487	7658428
2466	RP11-404G1	17	7622959	7741642
3977	RP11-12H18	17	8505684	8633620
3700	RP11-208F13	17	9525610	9670811
3293	RP11-401O9	17	10114332	10312913
2717	RP11-471L13	17	11999380	12125115
15	RP11-488L1	17	12999826	13087808
3034	RP11-388F14	17	13286041	13435070
3559	RP1-27J12	17	14345199	14420167
569	RP11-64B12	17	14591233	14657803
