Order	Clone	om	Start	End
4032	RP11-321B9	11	0	0
247	RP11-7H7	11	78645669	78818098
1693	RP11-153F6	11	79253005	79403162
422	RP11-46D24	11	80248126	80429240
1708	RP11-187P2	11	81029327	81112326
3027	RP11-179A16	11	81913292	82016613
2439	RP11-113K21	11	83038144	83129908
831	RP11-118L16	11	83632356	83816606
554	RP11-482L11	11	85349110	85516059
3656	RP11-90K17	11	85874854	85932066
1864	RP11-320L11	11	86224646	86293645
829	RP11-137O10	11	87531917	87639921
3389	RP11-325I16	11	91530557	91703272
4025	RP11-291N1	11	91584618	91790698
1373	RP11-533H15	11	92520902	92699044
644	RP11-83E23	11	93347659	93532958
4238	RP11-236L3	11	93668148	93816272
2004	RP11-816P15	11	94351394	94423304
3620	RP11-685N10	11	94423305	94496737
334	RP11-349I16	11	94627564	94788969
3402	RP11-338H14	11	95476817	95563637
1805	RP11-16K5	11	96196816	96339849
419	RP11-25P2	11	96779436	96902528
2460	RP11-379J13	11	97726563	97953005
1601	RP11-99C10	11	98936705	99044618
3669	RP11-99C10	11	98936705	99044618
962	RP11-49M9	11	100237225	100372034
969	RP11-45C5	11	100769451	100923609
3423	RP11-21G19	11	101871763	102021671
3343	RP11-315O6	11	102348714	102546900
1992	RP11-750P5	11	102634676	102635237
2957	RP11-2I22	11	103237756	103395659
1464	RP11-725J15	11	0	0
222	RP11-563P16	11	103590362	103690151
1168	RP11-179B7	11	104427605	104589092
3966	RP11-20H14	11	105574170	105717330
762	RP11-569A20	11	106707821	106876071
1193	RP11-56J3	11	108111088	108270423
2242	RP11-56j3	11	108111088	108270423
1483	RP11-241D13	11	108165958	108323891
1812	RP11-25I9	11	108850315	109015382
2944	RP11-11N15	11	110976170	111134173
2042	RP11-108O10	11	111719210	111898383
3678	RP11-107P10	11	112421548	112480656
3663	RP11-87N22	11	113194966	113388163
4240	RP11-212D19	11	114364500	114501562
2985	RP11-136I14	11	115447799	115601900
1288	RP11-114K7	11	116217895	116345402
790	RP11-4N9	11	116828750	116920634
920	RP11-35P15	11	117646900	117755570
2840	CTD-3245B9	11	118773077	119019899
2582	RP11-46D5	11	119350339	119522438
324	RP11-215D10	11	119821070	119973977
2454	RP11-142I2	11	121414967	121445780
1706	RP11-166D19	11	121950403	122140762
2036	RP11-93E4	11	122748464	122923512
2167	RP11-485A5	11	123889188	124073395
2408	RP11-10N17	11	125112700	125271142
4201	RP11-100P11	11	125210303	125386431
2120	RP11-432I22	11	126452369	126631235
3670	RP11-106O22	11	126586978	126784923
3327	RP11-168K9	11	127045496	127131687
1485	RP11-264E20	11	128555464	128648534
238	RP11-567M21	11	129951325	130139496
1987	RP11-567M21	11	129951325	130139496
3930	RP11-340L13	11	131597892	131774091
2107	RP11-419F8	11	132846320	133016325
4054	RP11-545G16	11	133076553	133251240
1153	RP11-149G17	11	134139629	134331040
2713	RP11-469N6	11	134608886	134773599
1933	GS-26-N8	11	0	0
4093	GS-770-G7	11	0	0
1395	GS-8-M16	12	0	0
4075	GS-124-K20	12	0	0
329	RP11-283I3	12	173078	350479
1555	RP11-283I3	12	173078	350479
4097	GS-496-A11	12	0	0
513	RP11-359b12	12	879161	1033529
1236	RP11-359B12	12	879161	1033529
29	RP11-21K20	12	1740556	1875763
3202	RP5-1096D14	12	1875685	2095940
3534	RP11-543P15	12	3121996	3285702
2731	RP11-320N7	12	4018399	4210275
3890	RP11-264F23	12	4210276	4336233
3504	RP11-319E16	12	5184495	5364874
568	RP11-451H11	12	5823067	5947614
4100	RP3-467F14	12	6010749	6120645
3580	RP3-461F17	12	6913711	7071545
377	RP11-277E18	12	7874275	7946093
2199	RP11-277E18	12	7874275	7946093
1577	RP11-436I9	12	9023975	9146914
3071	RP11-13C13	12	10078561	10247191
3409	RP11-144O23	12	10801090	10974824
4305	RP11-144O23	12	10801090	10974824
641	RP11-59H1	12	12727924	12847846
2954	RP11-4N23	12	13461404	13548095
2708	RP11-502N13	12	14477704	14604206
4024	RP11-320J20	12	15452091	15614171
1471	RP11-239A17	12	16742405	16864436
1613	RP11-127B1	12	18453654	18514663
2437	RP11-127B1	12	18453654	18514663
1765	RP11-328P13	12	19359473	19372473
2146	RP11-248B13	12	21259448	21368733
4183	RP11-248B13	12	21259448	21368733
1244	RP11-359J14	12	22428016	22583973
3745	RP11-437F6	12	23624024	23740333
3624	RP11-707G18	12	25227648	25403653
3033	RP11-318G8	12	25401648	25475952
1368	RP11-522D14	12	25647129	25693809
1243	RP11-350G2	12	26450658	26632486
1669	RP11-425D17	12	28184131	28365125
3702	RP11-230B21	12	28579672	28730257
1867	RP11-310I24	12	29507776	29562936
4259	RP11-310I24	12	29507776	29562936
2809	RP11-59L15	12	30351955	30504669
2260	RP11-77I22	12	30698390	30895459
3130	RP11-50I19	12	31958651	32009393
3008	RP11-388G12	12	32508735	32643362
5	RP11-460N10	12	33126315	33289291
1781	RP11-333D23	12	38519888	38689520
1487	RP11-242B24	12	38649276	38809014
811	RP11-115F18	12	40311069	40461421
1910	RP11-549E9	12	40981314	41153081
2117	RP11-440G2	12	42038118	42154059
1895	RP11-510P12	12	42815024	42944373
4228	RP11-210N13	12	43733050	43851621
3719	RP11-283I17	12	44472635	44666444
4190	RP11-283I17	12	44472635	44666444
3875	RP11-176J16	12	44831434	44868308
309	RP11-394C19	12	46061451	46223780
580	RP11-493L12	12	47184247	47374294
1044	RP3-432E18	12	47476861	47619929
2503	RP5-1057I20	12	47771063	47891134
2745	RP11-89H19	12	47889138	47947409
1878	RP11-302B13	12	48881929	48986521
1165	RP11-152A18	12	49578632	49579413
3572	RP3-405J10	12	50174901	50290244
34	RP11-112N23	12	50337590	50518691
4041	RP11-295B8	12	51243951	51419783
1497	RP11-96P3	12	52347803	52494120
2129	RP11-443I3	12	52969583	52973588
3718	RP11-443I3	12	52969583	52973588
1449	RP11-1136G11	12	53065404	53223210
2950	RP11-4K11	12	53737075	53894726
4066	RP11-548L8	12	55187720	55234882
3864	RP11-183H16	12	56159343	56327836
561	RP11-474N8	12	56898098	57070096
1566	RP11-474N8	12	56898098	57070096
1190	RP11-181L23	12	57437950	57608086
2934	RP11-571M6	12	57606082	57817625
2145	RP11-150C16	12	58991119	59131649
3321	RP11-150C16	12	58991119	59131649
2457	RP11-390F17	12	59571237	59644861
2098	RP11-500A9	12	60332729	60361687
2176	RP11-500A9	12	60332729	60361687
2538	RP11-410B16	12	61531070	61690309
4021	RP11-290I21	12	64176188	64325865
416	RP11-30I11	12	65668906	65669704
303	RP11-366L20	12	65852729	66031483
1245	RP11-328H16	12	66829038	67013879
3734	RP11-444B24	12	68060785	68251745
2416	RP11-11G4	12	70038332	70199950
3767	RP11-11G4	12	70038332	70199950
1276	RP11-101K2	12	71065636	71204717
3484	RP11-314D7	12	73064445	73283521
859	RP11-173E19	12	73432950	73632941
3648	RP11-255I14	12	74388686	74515491
2269	RP11-56G10	12	74513486	74655493
2575	RP11-25J3	12	75498763	75653716
2394	RP11-566J10	12	76374800	76375334
1419	RP1-97G4	12	77332339	77438362
578	RP11-202G24	12	77674318	77742313
427	RP11-26L7	12	78057366	78227300
437	RP11-44H8	12	79662600	79827992
4175	RP11-244J10	12	80049833	80222634
3932	RP11-362A1	12	81909050	82007044
1503	RP11-87P13	12	83072565	83254462
2960	RP11-12K13	12	83773056	83927227
2595	RP11-26O20	12	84491515	84648726
2719	RP11-494O6	12	84969532	85052532
2063	RP11-202H2	12	86606969	86768210
1573	RP11-435O22	12	87253808	87392883
1877	RP11-295A20	12	88762863	88776827
2424	RP11-11M4	12	89174529	89350709
3635	RP11-239F20	12	91525351	91632329
2961	RP11-2K12	12	92286991	92450054
1792	RP11-24I19	12	94077077	94241038
2811	RP11-74K11	12	94128227	94243026
3733	RP11-435E3	12	95201257	95400703
374	RP11-410A13	12	95565290	95689827
4051	RP11-510I5	12	96448477	96595594
1358	RP11-541G9	12	97147445	97327298
2710	RP11-481K9	12	98553391	98649596
318	RP11-406H4	12	99023708	99130807
219	RP11-575G13	12	100453490	100609635
2108	RP11-426H24	12	101024730	101222831
2034	RP11-285E23	12	101672496	101722390
3878	RP11-210L7	12	102394775	102564580
907	RP11-13C3	12	102648447	102760194
1524	RP11-205I24	12	103572429	103729780
1571	RP11-415D21	12	104634413	104796242
2086	RP11-478H3	12	105909215	105984294
2166	RP11-478H3	12	105909215	105984294
2041	RP11-101A9	12	106152045	106152796
3660	RP11-90N16	12	107178714	107347337
241	RP11-1C11	12	107983997	108126353
3652	RP11-256L11	12	109268976	109438763
3564	RP1-305I20	12	110239354	110361958
3567	RP1-46F2	12	110877897	111027135
566	RP11-162P23	12	111678609	111791445
3560	RP1-261P5	12	112181083	112253586
1408	RP3-363I18	12	112775534	112878086
2109	RP11-438N16	12	113731778	113904352
1808	RP11-25E2	12	115015923	115205001
2419	RP11-8A1	12	115772523	115943683
8	RP11-497G19	12	116565125	116716235
2054	RP11-110J12	12	117664528	117826157
2818	RP11-68H18	12	118186217	118341699
1872	RP11-322N7	12	119137341	119315820
1400	RP1-267D11	12	120053949	120192481
2974	RP11-144B2	12	120140161	120359993
2189	RP11-18C24	12	120475455	120612696
2597	RP11-44F24	12	121429509	121518680
1495	RP11-87C12	12	121873173	122057735
428	RP11-32O4	12	122764655	122932022
326	RP11-338K17	12	123608037	123826509
1521	RP11-214K3	12	123944084	124142621
1946	RP5-916L7	12	125924869	126023520
2412	RP11-11C16	12	127728506	127881544
3320	RP11-178A2	12	128790372	128790952
3431	RP11-21K12	12	128734356	128851787
1340	RP11-317A20	12	130031776	130032308
1178	RP11-143E21	12	130119070	130286751
253	RP11-1K22	12	130597639	130788919
2164	RP11-495K9	12	131607365	131784350
426	RP11-46H11	12	132770805	132949818
1937	GS-221-K18	12	0	0
931	RP11-76K19	13	19535419	19665197
3092	RP11-187L3	13	20360697	20448775
943	RP11-110K8	13	21522468	21617560
399	RP11-26A3	13	22472398	22596843
1983	RP11-760M1	13	23415386	23584048
950	RP11-556N21	13	24522336	24630980
3107	RP11-111G7	13	25652362	25828681
1979	RP11-570F6	13	26426455	26593241
1275	RP11-44J9	13	26616479	26786402
2556	RP11-125I23	13	27371854	27537895
3342	RP11-153M24	13	27942025	28018745
3099	RP11-95G6	13	28396707	28498825
936	RP11-218E6	13	29365706	29536325
946	RP11-550P23	13	30442625	30576491
939	RP11-95N14	13	31664543	31755266
3349	RP11-37E23	13	32231813	32398469
2564	RP11-141M1	13	33318572	33370402
3095	RP11-87G1	13	33370303	33553219
2553	RP11-266E6	13	34522876	34687220
3103	RP11-98D3	13	35437768	35608765
2555	RP11-10M8	13	37579843	37683867
400	RP11-131P10	13	38325141	38447892
2560	RP11-131F1	13	39105035	39136460
2554	RP11-407E23	13	39834441	40026007
2551	RP11-2P5	13	40895298	41093864
392	RP11-125A7	13	41633560	41790865
3111	RP11-117I13	13	42683275	42781832
2568	RP11-168P13	13	43676156	43819270
406	RP11-442J21	13	44649141	44706091
413	RP11-351K3	13	45467244	45642831
394	RP11-408L13	13	47508887	47638540
3339	RP11-305D15	13	48288443	48425784
408	RP11-174I10	13	48425685	48488509
412	RP11-185C18	13	49488645	49596775
2563	RP11-40A8	13	50856382	50999705
409	RP11-327P2	13	51770965	51940068
2562	RP11-431O22	13	52711483	52884774
3105	RP11-384G23	13	53384140	53483396
3096	RP11-200F15	13	54300631	54367054
410	RP11-478B20	13	55900154	55958626
3098	RP11-516G5	13	56243743	56331573
3106	RP11-538C21	13	58157233	58308169
3102	RP11-524F1	13	59146007	59312442
3093	RP11-359P14	13	60189929	60416788
2565	RP11-310K10	13	61247048	61410278
3104	RP11-234O23	13	62526876	62694943
411	RP11-67L17	13	63472318	63598010
396	RP11-129M14	13	65267801	65316526
398	RP11-424E21	13	65928594	65943137
391	RP11-10M21	13	66792105	66906394
938	RP11-521L15	13	67944836	68021422
937	RP11-370A2	13	68732924	68784697
402	RP11-436I5	13	69749407	69843306
2572	RP11-184L18	13	70824202	70945697
949	RP11-393H6	13	71651922	71754292
2561	RP11-309H15	13	73134756	73215353
3110	RP11-552M6	13	73708581	73830476
3113	RP11-394J19	13	74986265	75046976
2573	RP11-332E3	13	75817380	75967867
3100	RP11-226E21	13	77050897	77148373
3109	RP11-388E20	13	78317283	78484778
2567	RP11-52L5	13	78482779	78640080
2558	RP11-421K11	13	81239034	81271618
942	RP11-533P8	13	81438068	81485866
947	RP11-115N13	13	82563294	82729175
2570	RP11-464I4	13	83120666	83306931
2552	RP11-120L14	13	84294341	84452423
3101	RP11-376H15	13	85309128	85437665
3097	RP11-366K1	13	86791311	86981411
933	RP11-365J7	13	87452926	87506345
2574	RP11-478H12	13	88479849	88534829
393	RP11-275J18	13	89025978	89192486
945	RP11-388D4	13	89864089	90001031
2569	RP11-319L6	13	90945877	91026293
935	RP11-95C14	13	91834173	91999273
4143	RP11-632L2	13	93049507	93231073
2571	RP11-62D23	13	93779261	93952996
3091	RP11-74A12	13	94927917	95043937
405	RP11-318K19	13	95882916	96011469
944	RP11-235O20	13	96693407	96835826
941	RP11-383H17	13	97855830	98016901
2566	RP11-442I9	13	99450798	99470743
2557	RP11-279D17	13	99667870	99767668
951	RP11-118F16	13	100898735	100952270
954	RP11-564N10	13	101868338	102057033
3112	RP11-255P5	13	102887234	102927126
3114	RP11-562E17	13	104853838	104991747
953	RP11-406G20	13	105835838	106009333
940	RP11-232K22	13	107077068	107206990
934	RP11-513N16	13	107883311	107944820
404	RP11-141M24	13	108717277	108891015
403	RP11-40E6	13	109803476	109907224
395	RP11-17E4	13	111152565	111231399
401	RP11-310D8	13	111935941	112083506
414	RP11-480K16	13	112323582	112505943
952	RP11-265C7	13	113074354	113077358
3108	RP11-245B11	13	113982998	114147229
1378	GS-1-L16	13	0	0
3538	GS-163-C9	13	0	0
1501	RP11-98N22	14	20032793	20190993
2812	RP11-84C10	14	20908420	21003456
1059	RP11-242H9	14	21411377	21554345
3502	RP11-298I3	14	22896204	23088149
2709	RP11-468E2	14	24033327	24210035
2047	RP11-89K22	14	25009243	25174680
3937	RP11-330O19	14	25999787	26218193
814	RP11-144C18	14	27035211	27205955
280	RP11-120I18	14	27995036	28156937
2576	RP11-30H9	14	28842674	28991583
3309	RP11-419C10	14	29816205	29864184
1158	RP11-159L20	14	30621234	30786370
3868	RP11-187E13	14	31904251	32061383
20	RP11-501E21	14	32888482	33001855
2447	RP11-114L8	14	33296777	33460539
2937	RP11-561B11	14	35300212	35481707
3844	RP11-259K15	14	36074648	36238046
3392	RP11-356O9	14	37471432	37673671
2993	RP11-138H18	14	37812270	37948822
1359	RP11-506K19	14	38810717	38990046
3836	RP11-34O18	14	39869113	39999056
3941	RP11-332O9	14	40824740	41024249
3319	RP11-168D12	14	41814901	41961340
3386	RP11-333K19	14	42458005	42632609
817	RP11-134J10	14	43749659	43914171
3673	RP11-99L13	14	44368903	44504689
912	RP11-35B20	14	45260324	45418721
2390	RP11-565J15	14	46425829	46599640
848	RP11-388M7	14	47085353	47278390
1612	RP11-27P2	14	48346322	48506970
3123	RP11-27P2	14	48346322	48506970
2494	RP11-346L24	14	49343149	49514493
117	RP11-58E21	14	49903444	50060843
1484	RP11-255G12	14	51319737	51479000
1562	RP11-463J10	14	51853587	52020486
2177	RP11-463J10	14	51853587	52020486
2032	RP11-262M8	14	52371366	52428307
4053	RP11-533L7	14	53565401	53726386
3451	RP11-60K23	14	54040619	54185358
1331	RP11-304L20	14	54842377	55033932
3830	RP11-484F16	14	56112591	56290920
4202	RP11-108M12	14	56920427	57085815
1459	RP11-550M19	14	57734164	57883663
2377	RP11-550M19	14	57734164	57883663
271	RP11-112J1	14	58786261	58933799
3769	RP11-112J1	14	58786261	58933799
2266	RP11-62H20	14	59799517	59962455
1339	RP11-307P22	14	60701885	60861308
430	RP11-47I22	14	61500920	61671919
2925	RP11-559M6	14	62404672	62510393
3831	RP11-544I20	14	63805707	63962634
3837	RP11-430G13	14	64679883	64833966
642	RP11-66E7	14	65557441	65639302
966	RP11-50H7	14	66119000	66287074
3984	RP11-125H8	14	67160960	67333955
3680	RP11-204K16	14	68286092	68459101
2081	RP11-226F19	14	68873472	69037755
2175	RP11-486O13	14	70076895	70263817
2730	RP11-164G17	14	70972819	71021859
1957	RP4-816G1	14	71658447	71771497
2187	RP11-233L14	14	71756296	71911595
4108	RP3-514A23	14	72506929	72689978
1416	RP3-449M8	14	74396503	74534927
2734	RP11-173A8	14	74617035	74849681
1183	RP11-316E14	14	74849599	74967201
307	RP11-368K8	14	75674502	75818672
2085	RP11-368K8	14	75674502	75818672
1248	RP11-361H10	14	76117213	76296446
3713	RP11-361H10	14	76117213	76296446
3302	RP11-463C8	14	77117204	77295534
657	RP11-61F4	14	77708890	77975127
1325	RP11-285P21	14	77922039	78128582
4072	RP11-526N18	14	79804567	79982670
1292	RP11-114N19	14	80961623	81121359
1522	RP11-226P1	14	81655128	81840355
3069	RP11-406A9	14	82633883	82780464
1172	RP11-179O11	14	83520486	83679667
3754	RP11-179O11	14	83520486	83679667
2071	RP11-203D9	14	84317480	84465050
2724	RP11-504I1	14	84632726	84633535
3995	RP11-96H16	14	86541147	86695438
3496	RP11-315O17	14	86877210	87045861
3708	RP11-315O17	14	86877210	87045861
3437	RP11-2E15	14	87297743	87450486
341	RP11-300J18	14	87953370	88098759
2087	RP11-300J18	14	87953370	88098759
1363	RP11-507K2	14	88466665	88647784
116	RP11-79J20	14	89282767	89450936
2150	RP11-257P13	14	90373579	90558658
4172	RP11-257P13	14	90373579	90558658
2502	RP11-353N19	14	91853690	92025548
835	RP11-371E8	14	93089944	93222793
3036	RP11-262P9	14	94410846	94554898
1052	RP11-725G5	14	95196146	95349078
2497	RP11-298I23	14	95365624	95531473
1170	RP11-164H13	14	95663396	95828004
1051	RP11-185P18	14	95828005	95991100
4284	RP11-433J8	14	96585566	96783255
2815	RP11-76E12	14	97529597	97697494
1815	RP11-68I8	14	98300664	98473667
1370	RP11-543C4	14	99547506	99711690
2984	RP11-123M6	14	100759885	100924929
1167	RP11-168L7	14	101324328	101509808
3026	RP11-365N19	14	102783787	102941390
2807	RP11-73M18	14	103681334	103846805
3743	RP11-417P24	14	105729967	105898654
4265	RP11-417P24	14	105729967	105898654
1915	GS-200-D12	14	0	0
3542	GS-820-M16	14	0	0
3083	RP11-13O24	15	0	0
3501	RP11-289D12	15	22882127	22996435
2449	RP11-131I21	15	24939780	25098638
3746	RP11-446P9	15	25865588	26027136
770	RP11-570N16	15	27132386	27302137
4036	RP11-322N14	15	27881474	28061339
370	RP11-408F10	15	29421023	29534348
2581	RP11-38E12	15	30176037	30463909
1174	RP11-164K24	15	31128463	31287232
2027	RP11-250G15	15	32946930	33059224
2406	RP11-3D4	15	33746721	33895995
2808	RP11-83J16	15	34813611	34975707
2263	RP11-70A1	15	36620889	36780913
2028	RP11-261P5	15	37660538	37827407
4165	CTD-2033D15	15	39534656	39720350
3455	RP11-64K12	15	40314277	40491178
3529	RP11-532F12	15	40686653	40864900
304	RP11-380D11	15	41504223	41674917
3334	RP11-164J13	15	42319673	42464905
1779	RP11-355D13	15	43329668	43512431
3641	RP11-263I19	15	43600716	43772243
3325	RP11-151N17	15	44514175	44676669
3520	RP11-519G16	15	45333511	45534313
1332	RP11-315O8	15	45966520	46167209
2055	RP11-90J19	15	47055391	47230392
327	RP11-154J22	15	48216842	48371579
7	RP11-485O10	15	48757569	48931708
1771	RP11-353B9	15	49604668	49789531
2088	RP11-353B9	15	49604668	49789531
1284	RP11-105D1	15	50862638	51005847
1883	RP11-313P18	15	51535614	51721866
4226	RP11-232J12	15	53499664	53656705
2137	RP11-141F2	15	54480100	54640194
2936	RP11-141F2	15	54480100	54640194
3693	RP11-215J7	15	54572986	54735763
3324	RP11-178D12	15	55332354	55483486
1876	RP11-323F24	15	56821739	57043724
3126	RP11-50C13	15	58455551	58613641
3408	RP11-361D15	15	59577967	59765395
1542	RP11-231A23	15	60103469	60167917
1175	RP11-169M2	15	62638426	62816147
3956	RP11-24N10	15	62852807	63040391
2078	RP11-236P11	15	64300269	64431158
3393	RP11-325L12	15	64990866	65175729
4042	RP11-302G2	15	65793953	65993696
1235	RP11-348J6	15	65908183	66084752
4244	RP11-348J6	15	65908183	66084752
3347	RP11-321F6	15	66581894	66759443
3893	RP11-100A11	15	66738733	66739463
3518	RP11-540N15	15	66905718	67100263
1195	RP11-342M21	15	67084746	67251530
4182	RP11-282M16	15	67867180	67981450
851	RP11-375D9	15	69092909	69183616
4253	RP11-375D9	15	69092909	69183616
313	RP11-394G8	15	69901891	70079429
2278	RP11-64K10	15	70539936	70689222
793	RP11-2I17	15	72063110	72234232
1553	RP11-361M10	15	72614467	72828212
1768	RP11-361M10	15	72614467	72828212
2033	RP11-272D12	15	73191558	73361449
2943	RP11-8P11	15	73685269	73825444
3727	RP11-414J4	15	74689436	74873967
2268	RP11-78M2	15	76420443	76567746
4212	RP11-94P14	15	77105923	77269242
4194	RP11-285A1	15	78029686	78200088
1258	RP11-17L5	15	79162226	79320614
2945	RP11-2E17	15	80145411	80274472
12	RP11-499F3	15	81596807	81677184
3329	RP11-152F13	15	82421390	82558402
2051	RP11-90B9	15	82889000	83028919
295	RP11-365F16	15	83545490	83727000
230	RP11-565O12	15	84696424	84726552
1905	RP11-535P8	15	85341481	85539383
813	RP11-133L19	15	86841933	87018571
1787	RP11-356B18	15	88127935	88295554
4264	RP11-356B18	15	88127935	88295554
3397	RP11-326A19	15	88994701	89182946
2066	RP11-233C13	15	89746935	89863660
4298	RP11-233C13	15	89746935	89863660
3576	RP3-443N8	15	0	0
3056	RP1-138O23	15	0	0
1727	RP11-405A15	15	90897720	90915975
1493	RP11-266O8	15	93205949	93370190
429	RP11-41P8	15	93980263	94147731
436	RP11-34L4	15	94693768	94825522
2144	RP11-34L4	15	94693768	94825522
4308	RP11-44B21	15	95643701	95793988
1328	RP11-315L6	15	97164470	97355500
1700	RP11-183E24	15	98099269	98211589
3355	RP11-342L10	15	98499305	98701093
3633	RP11-262P8	15	98686990	98865190
4215	RP11-90E5	15	100030318	100216834
3323	RP11-168G16	15	100320255	100456480
4022	RP11-299G20	15	101192611	101376281
1382	GS-124-5	15	0	0
3546	GS-154-P1	15	0	0
1786	RP11-344L6	16	21088	203278
3724	RP11-344L6	16	21088	203278
1386	GS-121-L4	16	0	0
4095	RG-191-K2	16	0	0
3886	RP11-243K18	16	276992	441792
1182	RP11-161M6	16	929650	1091991
4158	RP11-304L19	16	2091101	2277412
4288	RP11-433P17	16	3302432	3481942
2169	RP11-462G12	16	3928287	4141847
3084	RP11-35P16	16	4451436	4530534
277	RP11-127I20	16	4707240	4861457
1710	RP11-167B4	16	6181412	6349843
2990	RP11-148F10	16	7943140	8130598
3853	RP11-152P23	16	8776137	8851061
4309	RP11-152P23	16	8776137	8851061
3490	RP11-297M9	16	9633174	9826393
3119	RP11-27M24	16	10506307	10595176
543	RP11-490O6	16	11633818	11794963
424	RP11-31O11	16	11847400	12012787
4304	RP11-31O11	16	11847400	12012787
373	RP11-276H1	16	12013441	12174664
2804	RP11-82O18	16	14601087	14721831
1674	RP11-489O1	16	15410597	15572136
2009	CTD-2504F3	16	15985160	16190908
296	RP11-378B23	16	0	0
3497	RP11-288I13	16	17136511	17315400
2692	RP11-626G11	16	18931836	19148099
2684	RP11-429K17	16	20232479	20397004
3834	RP11-489A11	16	21385454	21554611
4205	RP11-101E7	16	22017810	22197594
1676	RP11-105C19	16	22589867	22760989
3765	RP11-105C19	16	22589867	22760989
3835	RP11-548B6	16	23660288	23837528
140	CTD-2515A14	16	24749301	24937673
650	RP11-67I10	16	26188660	26345302
1836	RP11-142A12	16	26676242	26808537
4301	RP11-142A12	16	26676242	26808537
4094	F21283	16	0	0
2471	RP11-368N21	16	29489877	29691031
1819	RP11-74E23	16	29691032	29805982
781	RP11-2C24	16	30621068	30829017
3038	RP11-388M20	16	31117086	31244854
2962	RP11-5L1	16	46475831	46639662
2022	RP11-283C7	16	47036134	47096701
3711	RP11-283C7	16	47036134	47096701
1892	RP11-523L20	16	47866525	48013945
1558	RP11-452G23	16	48650178	48806428
4278	RP11-452G23	16	48650178	48806428
822	RP11-147B17	16	50499000	50661240
3740	RP11-424K7	16	51026818	51202794
812	RP11-122K22	16	51839946	52020345
2701	RP11-467J12	16	52874600	53038423
1232	RP11-357N13	16	53857364	54035086
3709	RP11-357N13	16	53857364	54035086
2415	RP11-7O2	16	55232368	55384474
1702	RP11-165M2	16	55895225	55968549
1229	RP11-325K4	16	56787129	56967892
2470	RP11-405F3	16	57589663	57740110
2090	RP11-481J2	16	58374096	58548571
2706	RP11-481J2	16	58374096	58548571
2057	RP11-105C20	16	59644032	59757911
4282	RP11-457D20	16	60185119	60402095
3314	RP11-157H19	16	61834855	61936117
2705	RP11-467O15	16	62506826	62695588
830	RP11-148F12	16	63352483	63489285
2995	RP11-370P15	16	63630060	63805578
541	RP11-467L24	16	64330243	64480329
1538	RP11-229O3	16	64871463	65025050
3498	RP11-298C15	16	65343349	65550693
4243	RP11-298C15	16	65343349	65550693
1291	RP11-63M22	16	66561344	66742052
1155	RP11-167P11	16	67647434	67801893
2819	RP11-76H6	16	68487086	68542943
3359	RP11-354N7	16	68727122	68887398
816	RP11-123C5	16	68962678	69140151
4031	RP11-311C24	16	69633496	69705201
1563	RP11-296I10	16	70098724	70279319
3486	RP11-296I10	16	70098724	70279319
2469	RP11-394B2	16	70612518	70773699
3305	RP11-417N10	16	71738691	71862546
2267	RP11-70E3	16	72027626	72196693
2735	RP11-328J14	16	72192254	72382236
3194	RP5-991G20	16	72725368	72866481
3485	RP11-285K4	16	73708675	73862258
100	RP11-77K12	16	75385716	75543073
4219	RP11-200H5	16	76184277	76227774
3516	RP11-518I8	16	77323219	77432863
3432	RP11-24I3	16	77752313	77947658
4174	RP11-281J9	16	77856525	78015131
2917	RP11-556H2	16	79008300	79190413
3483	RP11-303E16	16	80980669	81182833
4251	RP11-303E16	16	80980669	81182833
3290	RP11-446C5	16	81243858	81441992
3849	RP11-437L22	16	81557393	81716456
2402	RP11-2L4	16	82571602	82688499
558	RP11-483P21	16	83770502	83943712
4254	RP11-483P21	16	83770502	83943712
1480	RP11-254F19	16	84766508	84940628
2170	RP11-478M13	16	85788801	85948914
1907	RP11-514D23	16	86221395	86330936
1251	RP11-21B21	16	88492596	88666580
1401	RP4-597G12	16	89809146	89901542
3533	RP11-533D19	16	89827250	90049547
3550	GS-191-P24	16	0	0
1390	GS-202-L17	17	0	0
4079	GS-68-F18	17	0	0
3697	RP11-216P6	17	950505	1158111
786	RP11-4F24	17	1714723	1715456
821	RP11-135N5	17	2466148	2642135
826	RP11-147K16	17	3414531	3548950
2053	RP11-104O19	17	4208093	4319870
1041	RP5-1050D4	17	4930281	5022265
575	RP11-333E1	17	5181087	5322660
1599	RP11-5O9	17	5253999	5449133
2527	RP11-5O9	17	5253999	5449133
340	RP11-243K12	17	6221319	6373673
2141	RP11-144K9	17	7049906	7050660
2479	RP11-144K9	17	7049906	7050660
885	RP5-1030A12	17	7414091	7528574
3354	RP11-186B7	17	7534269	7594372
1198	RP11-199F11	17	7672169	7755110
2466	RP11-404G1	17	7719641	7838324
3977	RP11-12H18	17	8602366	8730302
3700	RP11-208F13	17	9622293	9767494
3293	RP11-401O9	17	10211015	10409596
2717	RP11-471L13	17	12096063	12221798
15	RP11-488L1	17	13096509	13184491
3034	RP11-388F14	17	13382724	13531753
3559	RP1-27J12	17	14441882	14516850
569	RP11-64B12	17	14687916	14754486
3004	RP11-385D13	17	15530724	15591492
2061	RP11-219A15	17	16802707	16874788
3299	RP11-524F11	17	17494099	17677432
1712	RP11-189D22	17	18096354	18270640
3200	RP1-162E17	17	19282629	19407773
3629	CTB-1187M2	17	19367788	19516891
